elapsed_time_s,pca_value
0.1,0.0
0.2,0.004933958210745848
0.3,0.007748174551989968
0.4,0.009033072411740313
0.5,0.010031973509853583
0.6,0.011321370405224488
0.7,0.011873195410046835
0.8,0.012091738489599334
0.9,0.012950360364761727
1.0,0.013112975057239249
1.1,0.015109147189658459
1.2,0.01615273359034426
1.3,0.01757970862931647
1.4,0.018421295806062773
1.5,0.018301109721466646
1.6,0.019132428547587517
1.7,0.02058149524743293
1.8,0.021361726220020374
1.9,0.021550231481986436
2.0,0.021788643613908476
2.1,0.02325060812187844
2.2,0.023277405882092865
2.3,0.02447698832324037
2.4,0.02438007066851281
2.5,0.026994901837431234
2.6,0.030452465228528455
2.7,0.030904126469399558
2.8,0.03129046678622634
2.9,0.03196992792235577
3.0,0.03452096949258657
3.1,0.03544222223973971
3.2,0.03697945522530231
3.3,0.04040519129998683
3.4,0.043533596262370994
3.5,0.04815597960690844
3.6,0.053287368499856505
3.7,0.058834612169454695
3.8,0.06411665589920128
3.9,0.06819369916678118
4.0,0.07214450947087268
4.1,0.07561990903188184
4.2,0.07809061549502619
4.3,0.07794988068400548
4.4,0.07798685327090808
4.5,0.0782204645226636
4.6,0.07849971657418403
4.7,0.08109090548924416
4.8,0.08424446392962495
4.9,0.08890173025110173
5.0,0.09325817827581107
5.1,0.09751508226544625
5.2,0.10112777544437992
5.3,0.10725726447658665
5.4,0.11017580599697004
5.5,0.11195155372787036
5.6,0.11267862658542124
5.7,0.11233735531090797
5.8,0.11134760296788343
5.9,0.1110995895200268
6.0,0.11101363603176845
6.1,0.11266459433781018
6.2,0.11256224482501218
6.3,0.11253434427269253
6.4,0.11151808784536058
6.5,0.11138701928099287
6.6,0.11161211253472607
6.7,0.11126150608688788
6.8,0.11773213673826197
6.9,0.11800124990329233
7.0,0.1198025441753503
7.1,0.12046265916259456
7.2,0.1241242010530132
7.3,0.1236061493536097
7.4,0.12252775728546879
7.5,0.12354692220162386
7.6,0.12398763237703492
7.7,0.12542881897244632
7.8,0.12803267145580796
7.9,0.12872508963035936
8.0,0.1288800866289971
8.1,0.13274564874503983
8.2,0.13609455568062848
8.3,0.14116174484463642
8.4,0.14823841048915198
8.5,0.15472147117383728
8.6,0.16329188766145133
8.7,0.17115433479696707
8.8,0.1783843874689003
8.9,0.18486626267503387
9.0,0.19054938926706805
12.1,0.1931812584849658
12.2,0.19615852201378417
12.3,0.19893689245207255
12.4,0.20016916581899163
12.5,0.20101553991522633
12.6,0.20257264009446846
12.7,0.2027561707207493
12.8,0.20278953065578187
12.9,0.20329953108898777
13.0,0.20420879455948454
13.1,0.2048263180633106
13.2,0.2050200028465646
13.3,0.20704999420883494
13.4,0.20775521012069834
13.5,0.20897778764154773
13.6,0.2080134636410459
13.7,0.21027939489752695
13.8,0.21301752994768425
13.9,0.21523619733006702
14.0,0.21691461695827952
14.1,0.2211678173764969
14.2,0.2258008945050576
14.3,0.23032002338181917
14.4,0.23493774060103517
14.5,0.23936256067481596
14.6,0.24223338438320116
14.7,0.24281345675261293
14.8,0.24558260074167884
14.9,0.24798877139762246
15.0,0.24907563339593441
