elapsed_time_s,x_ms2,y_ms2,z_ms2,pca_value,ema_value
0.1,9.974244116210937,-0.047884033203124995,0.19153613281249998,0.0,0.0
0.2,10.041281762695311,-0.16519991455078123,-0.21068974609375,0.21215720570160146,0.0424314411403203
0.3,10.079588989257813,-0.2753331909179687,-0.2609679809570312,0.20405480121294328,0.0747561131548449
0.4,10.05564697265625,-0.17238251953125,-0.23223756103515625,0.1009481467582991,0.07999451987553574
0.5,10.134655627441406,-0.06464344482421874,-0.3495534423828125,0.16895275974899748,0.09778616785022809
0.6,10.08677159423828,-0.19153613281249998,-0.2561795776367187,0.08063604887289699,0.09435614405476188
0.7,10.091559997558592,-0.16998831787109375,-0.2442085693359375,0.056308464582444984,0.08674660816029851
0.8,10.065223779296874,-0.12449848632812499,-0.39264907226562495,0.1614168650906178,0.10168065954636238
0.9,10.046070166015625,-0.1197100830078125,-0.25139117431640623,0.018626907028870043,0.08506990904286392
1.0,10.019733947753906,-0.09816226806640624,-0.373495458984375,0.11849059691806563,0.09175404661790428
1.1,10.038887561035155,-0.14125789794921875,-0.24660277099609373,0.004055880856143723,0.07421441346555217
1.2,10.09395419921875,-0.07900865478515624,-0.21787235107421873,0.02130027496150655,0.06363158576474305
1.3,10.036493359375,-0.105344873046875,-0.41419688720703124,0.1540303168594297,0.08171133198368039
1.4,10.091559997558592,-0.11013327636718749,-0.5386953735351562,0.2667751103076308,0.11872408764847048
1.5,10.036493359375,-0.11013327636718749,-0.4070142822265625,0.12130935588429637,0.11924114129563565
1.6,10.022128149414062,-0.12449848632812499,-0.3447650390625,0.055359993321733914,0.10646491170085531
1.7,10.081983190917969,-0.06464344482421874,-0.34715924072265625,0.05848446483980774,0.0968688223286458
1.8,10.103531005859374,-0.17956512451171874,-0.354341845703125,0.07027693959983083,0.09155044578288282
1.9,10.024522351074218,-0.105344873046875,-0.28012159423828126,0.016712669213632347,0.07658289046903273
2.0,10.077194787597655,-0.08858546142578125,-0.22744915771484372,0.06013811606423736,0.07329393558807366
2.1,10.034099157714843,-0.06464344482421874,-0.3064578125,0.010739784656345064,0.060783105401727947
2.2,10.050858569335936,-0.105344873046875,-0.43574470214843747,0.13731710885950932,0.07608990609328423
2.3,10.13226142578125,-0.09816226806640624,-0.2561795776367187,0.030809785425395253,0.06703388195970644
2.4,10.014945544433592,-0.19393033447265623,-0.27293898925781246,0.02135930478099657,0.05789896652396447
2.5,10.067617980957031,-0.09337386474609374,-0.23223756103515625,0.058604861669298014,0.058040145553031185
2.6,10.04846436767578,-0.14604630126953125,-0.277727392578125,0.012231619793148463,0.04887844040105464
2.7,9.943119494628906,-0.10295067138671875,-0.3280056274414062,0.02362295215652277,0.04382734275214827
2.8,10.019733947753906,-0.10773907470703124,-0.24899697265624998,0.04509077822693186,0.04408002984710499
2.9,10.024522351074218,-0.10773907470703124,-0.2920926025390625,0.001736219710278375,0.03561126781973967
3.0,10.000580334472655,-0.15083470458984374,-0.34715924072265625,0.051417513435371376,0.038772516942866014
3.1,10.084377392578125,-0.14604630126953125,-0.411802685546875,0.11993690230454757,0.055005394015202325
3.2,10.1131078125,-0.09576806640624999,-0.21068974609375,0.0781462825491046,0.05963357172198278
3.3,10.072406384277343,-0.0909796630859375,-0.29448680419921874,0.0009513464284454098,0.047897126663275315
3.4,10.038887561035155,-0.15322890625,-0.34237083740234375,0.04814271692024663,0.047946244714669586
3.5,10.060435375976562,-0.13646949462890623,-0.2442085693359375,0.04721178810978088,0.04779935339369185
3.6,10.04846436767578,-0.14125789794921875,-0.28012159423828126,0.011953832524150831,0.04063024921978365
3.7,10.129867224121092,-0.0909796630859375,-0.3136404174804687,0.025045885988985495,0.037513376573624024
3.8,10.077194787597655,-0.09816226806640624,-0.35194764404296874,0.0571787202223748,0.041446445303374185
3.9,10.08677159423828,-0.11252747802734374,-0.33518823242187495,0.04131435204300771,0.04142002665130089
4.0,10.05564697265625,-0.17956512451171874,-0.21308394775390624,0.07772400292449544,0.048680821905939795
4.1,10.077194787597655,-0.20829554443359374,-0.2825157958984375,0.005151407369007988,0.039974938998553436
4.2,10.019733947753906,-0.13646949462890623,-0.3711012573242187,0.0724207158716943,0.04646409437318161
4.3,10.120290417480469,-0.16998831787109375,-0.35673604736328124,0.06797068335240986,0.05076541216902726
4.4,10.129867224121092,-0.1005564697265625,-0.3687070556640625,0.07602867595940643,0.055818064927103096
4.5,10.005368737792969,-0.076614453125,-0.3136404174804687,0.006515318111350421,0.04595751556395256
4.6,10.024522351074218,-0.0718260498046875,-0.296881005859375,0.008175294395220245,0.0384010713302061
4.7,10.096348400878906,-0.07422025146484375,-0.277727392578125,0.01900031068618513,0.034520919201401906
4.8,10.053252770996092,-0.11731588134765625,-0.20829554443359374,0.0884275405164392,0.045302243464409364
4.9,10.065223779296874,-0.07422025146484375,-0.47165772705078124,0.16969311737014925,0.07018041824555735
5.0,10.105925207519531,-0.028730419921875,-0.430956298828125,0.1318389569825147,0.08251212599294883
5.1,10.043675964355469,-0.06464344482421874,-0.3184288208007812,0.013238216879694509,0.06865734417029797
5.2,10.053252770996092,-0.1580173095703125,-0.3016694091796875,0.0016708879322258063,0.05526005292268354
5.3,10.117896215820313,-0.1484405029296875,-0.2442085693359375,0.051209297223380856,0.054449901782823
5.4,10.043675964355469,-0.13407529296874998,-0.35194764404296874,0.047319690006827564,0.053023859427623915
5.5,10.134655627441406,-0.1292868896484375,-0.258573779296875,0.036047526557534404,0.04962859285360602
5.6,10.084377392578125,-0.062249243164062495,-0.2753331909179687,0.024301606316237345,0.04456319554613229
5.7,10.05564697265625,-0.13168109130859373,-0.17238251953125,0.12679167114310674,0.061008890665527185
5.8,10.103531005859374,-0.08379705810546874,-0.2561795776367187,0.03862215032954919,0.05653154259833159
9.0,10.002974536132811,0.11731588134765625,0.22026655273437498,0.543587433272663,0.15394272073319787
9.1,10.053252770996092,0.09816226806640624,0.18914193115234373,0.5045910707317741,0.22407239073291313
9.2,9.952696301269532,0.086191259765625,0.11731588134765625,0.43798190169208706,0.26685429292474794
9.3,9.9981861328125,0.07900865478515624,0.16759411621093748,0.4734053213788052,0.3081644986155594
9.4,10.034099157714843,0.143652099609375,0.40462008056640625,0.7041418814533587,0.38735997518311927
9.5,10.029310754394531,0.08379705810546874,0.22744915771484372,0.5105907780507339,0.41200613575664224
9.6,10.053252770996092,0.11013327636718749,0.3184288208007812,0.594223114869943,0.44844953157930245
9.7,10.002974536132811,0.0526724365234375,0.4285620971679687,0.6753362235161902,0.49382686996668
9.8,9.983820922851562,0.13407529296874998,0.3591302490234375,0.6254332367854967,0.5201481433304433
9.9,9.897629663085937,0.062249243164062495,0.82360537109375,1.04351522076132,0.6248215588166187
10.0,9.97903251953125,0.11731588134765625,0.5219359619140624,0.749511001276129,0.6497594473085208
10.1,9.981426721191406,0.12210428466796874,0.5578489868164063,0.7737960581165237,0.6745667694701214
10.2,9.909600671386718,0.143652099609375,0.4572925170898437,0.680996275310773,0.6758526706382517
10.3,9.94072529296875,0.11731588134765625,0.5339069702148437,0.7338042596564283,0.687442988441887
10.4,9.935936889648437,0.13407529296874998,0.5123591552734374,0.7084907592155562,0.6916525425966209
10.5,9.85692823486328,0.15083470458984374,0.5865794067382812,0.7830750238890816,0.7099370388551131
10.6,9.828197814941406,0.0430956298828125,0.5602431884765625,0.724407515154496,0.7128311341149897
10.7,9.986215124511718,0.1197100830078125,0.4525041137695312,0.6126570245462977,0.6927963122012513
10.8,9.97184991455078,0.10773907470703124,0.5147533569335937,0.6621439742314835,0.6866658446072977
10.9,10.053252770996092,0.05746083984375,0.373495458984375,0.4972208210873308,0.6487768399033044
11.0,10.065223779296874,0.18435352783203124,0.21308394775390624,0.37211742770871437,0.5934449574643863
11.1,9.926360083007811,0.105344873046875,0.55545478515625,0.6861794229073926,0.6119918505529875
11.2,10.04846436767578,0.08858546142578125,0.4333505004882812,0.5434169636760462,0.5982768731775993
11.3,10.079588989257813,0.047884033203124995,0.27293898925781246,0.3711146971230843,0.5528444379666962
11.4,10.007762939453125,0.11013327636718749,0.29448680419921874,0.41190856814922494,0.524657264003202
11.5,10.026916552734374,0.09337386474609374,0.2753331909179687,0.3823391562276819,0.49619364244809805
11.6,10.043675964355469,0.12449848632812499,0.2537853759765625,0.3642030748771512,0.46979552893390875
11.7,10.014945544433592,0.09576806640624999,0.2609679809570312,0.362263149210897,0.44828905298930644
11.8,9.988609326171874,0.06703764648437499,0.3136404174804687,0.4029229655769515,0.43921583550683546
11.9,9.962273107910155,0.05027823486328125,0.0526724365234375,0.15051685312524032,0.38147603903051647
12.0,9.962273107910155,0.181959326171875,0.181959326171875,0.3074007298273005,0.3666609771898733
12.1,10.046070166015625,0.05746083984375,0.062249243164062495,0.1472178665126762,0.32277235505443386
12.2,10.019733947753906,0.09576806640624999,0.12449848632812499,0.2179994222470225,0.3018177684929516
15.3,9.995791931152343,0.08858546142578125,0.258573779296875,0.34268575804905776,0.30999136640417285
15.4,9.964667309570311,0.14604630126953125,0.19393033447265623,0.2980184988871869,0.3075967929007757
15.5,10.046070166015625,0.08379705810546874,0.16998831787109375,0.24552185012590555,0.29518180434580166
15.6,9.950302099609374,0.033518823242187495,0.10295067138671875,0.17650768321826082,0.2714469801202935
15.7,10.007762939453125,0.10773907470703124,0.35194764404296874,0.42352875543265567,0.301863335182766
15.8,10.038887561035155,0.0526724365234375,0.19393033447265623,0.25128107956369594,0.291746884058952
15.9,10.038887561035155,0.10295067138671875,0.2753331909179687,0.3397397224941443,0.3013454517459905
16.0,10.022128149414062,0.1292868896484375,0.28012159423828126,0.35032866021891573,0.31114209344057553
16.1,10.024522351074218,0.086191259765625,0.2154781494140625,0.2733916873879635,0.3035920122300531
16.2,9.9981861328125,0.0718260498046875,0.35194764404296874,0.3978553258009443,0.32244467494423135
16.3,10.031704956054687,0.09816226806640624,0.20829554443359374,0.26271458411269955,0.310498656777925
16.4,10.002974536132811,0.2059013427734375,0.24899697265624998,0.33320109083725935,0.31503914358979185
16.5,10.053252770996092,0.143652099609375,0.22026655273437498,0.27952609086490765,0.30793653304481505
16.6,10.050858569335936,0.105344873046875,0.229843359375,0.2749539905801527,0.3013400245518826
16.7,9.967061511230469,0.0430956298828125,0.277727392578125,0.30802660364882817,0.3026773403712717
16.8,10.026916552734374,0.12689268798828124,0.19871873779296872,0.24919823128383667,0.2919815185537847
16.9,9.974244116210937,0.1197100830078125,0.23702596435546874,0.28650540402392144,0.29088629564781204
17.0,10.129867224121092,0.13168109130859373,0.10773907470703124,0.14944191906032867,0.26259742033031536
17.1,10.04846436767578,0.17477672119140625,0.2059013427734375,0.2620955403031139,0.2624970443248751
17.2,10.012551342773437,0.11252747802734374,0.3112462158203125,0.3437460671987077,0.27874684889964163
17.3,9.995791931152343,0.0143652099609375,0.09816226806640624,0.1129743852843399,0.24559235617658132
17.4,10.034099157714843,0.05027823486328125,0.22266075439453123,0.2355723807122383,0.2435883610837127
17.5,9.995791931152343,0.0526724365234375,0.229843359375,0.2450101047222879,0.24387270981142775
17.6,9.993397729492187,0.15562310791015624,0.15562310791015624,0.20455689507587616,0.23600954686431747
17.7,10.000580334472655,0.13646949462890623,0.18435352783203124,0.2233192221150201,0.23347148191445802
17.8,10.04846436767578,0.16041151123046873,0.04548983154296875,0.09349135698388189,0.2054754569283428
17.9,10.034099157714843,0.105344873046875,0.18435352783203124,0.20773864146383847,0.20592809383544194
18.0,10.005368737792969,0.1292868896484375,0.17238251953125,0.2051840017938399,0.20577927542712154
18.1,9.9981861328125,0.0430956298828125,0.1867477294921875,0.19132750358124084,0.20288892105794543
18.2,9.97903251953125,0.086191259765625,0.2346317626953125,0.24985713055155112,0.21228256295666656
18.3,10.026916552734374,0.12449848632812499,0.229843359375,0.250019538673401,0.21982995810001346
18.4,9.974244116210937,0.06464344482421874,0.2154781494140625,0.22173633761300549,0.2202112340026119
18.5,10.046070166015625,0.055066638183593745,0.143652099609375,0.1420656768013192,0.20458212256235336
18.6,9.967061511230469,0.06464344482421874,0.26815058593749996,0.2689647037646995,0.21745863880282262
21.8,10.05564697265625,0.15083470458984374,0.3447650390625,0.35578778993017524,0.24512446902829316
21.9,9.993397729492187,0.13407529296874998,0.239420166015625,0.2556920707282514,0.24723798936828484
22.0,9.97184991455078,0.06464344482421874,0.2442085693359375,0.23902264910048154,0.24559492131472418
22.1,9.976638317871092,0.16041151123046873,0.3280056274414062,0.34482488218518315,0.265440913488816
22.2,10.110713610839843,0.21068974609375,0.25139117431640623,0.2722784215775136,0.2668084151065555
22.3,10.105925207519531,0.08858546142578125,-0.1197100830078125,0.11500476948227889,0.2364476859817002
22.4,10.079588989257813,0.15083470458984374,0.36631285400390623,0.36337689517128136,0.26183352781961644
22.5,9.945513696289062,0.1292868896484375,0.39264907226562495,0.3923767377810927,0.2879421698119117
22.6,9.964667309570311,0.11013327636718749,0.3232172241210937,0.31648670524815514,0.29365107689916037
22.7,9.94072529296875,0.1580173095703125,0.4572925170898437,0.4571919487318188,0.3263592512656921
22.8,9.907206469726562,0.11731588134765625,0.3327940307617187,0.3282534655677919,0.32673809412611204
22.9,9.957484704589843,0.16280571289062498,0.4333505004882812,0.4288248941955717,0.347155454140004
23.0,9.9215716796875,0.105344873046875,0.3711012573242187,0.3534684035815808,0.34841804402831933
23.1,10.077194787597655,0.11731588134765625,0.3136404174804687,0.28394987144296713,0.3355244095112489
23.2,10.014945544433592,0.2154781494140625,0.3184288208007812,0.3240838970591773,0.33323630702083457
