elapsed_time_s,pca_value
9.63216519355774,0.0
9.83225131034851,0.004725516671970987
10.013327836990356,0.010605342598710737
10.214847803115845,0.02530318816905373
10.396905660629272,0.033691455522127205
10.596609592437744,0.053331374335900614
10.797244310379028,0.079126298703494
10.997113227844238,0.10226612818327696
11.1966872215271,0.1348740275049894
11.396746158599854,0.17045854184909504
11.596573829650879,0.2084113151623972
11.796781063079834,0.24781998118174367
11.996541500091553,0.2936163571893261
12.196245670318604,0.33051608525008463
12.37994933128357,0.35981552672572387
12.579675674438477,0.3793688688244493
12.779516696929932,0.4024539560037422
12.978211879730225,0.4197404529664331
13.163134813308716,0.43486455895562054
13.363562822341919,0.4552614136802406
13.546437978744507,0.4625324449810867
13.729671239852905,0.46626916359304565
13.913190126419067,0.46217858203828527
14.11325216293335,0.4686602704925922
14.29670238494873,0.4754393194301048
14.480708599090576,0.48328820086650726
14.679504156112671,0.4865083046441406
14.871796607971191,0.4897023500558243
15.06173324584961,0.49038997621528807
15.262340545654297,0.5068276467642363
15.464303255081177,0.5075203978373515
15.66414999961853,0.5098379676781716
15.862159729003906,0.5029283759258633
16.047128200531006,0.5016064820980445
16.229427814483643,0.49987920217788506
16.429601907730103,0.488613960713757
16.627586603164673,0.49367982540395466
16.813145399093628,0.4887254869984496
16.99728035926819,0.4807159621866695
17.181578397750854,0.4648773669703817
17.371702432632446,0.4555649247313131
17.563467741012573,0.444787477808561
17.743943691253662,0.43524767022366817
17.929211616516113,0.42660762010619785
18.119439363479614,0.42101697035765606
18.310081243515015,0.4019650229063225
