elapsed_time_s,ema_value
16.77498149871826,0.0
16.904035568237305,0.016496118936201575
17.0228168964386,-0.017264102426575452
17.157179832458496,-0.05974542117152181
17.273764610290527,-0.051832621636985515
17.402610778808594,-0.028737522771512734
17.519805431365967,-0.04547692909049148
17.655620336532593,-0.07753427091760033
17.77345037460327,-0.0885447745512314
17.90534496307373,-0.07128788659803889
18.02265429496765,-0.001795495443048599
18.15595817565918,0.030229515612457465
18.272788524627686,0.04339799297704433
18.405871868133545,0.07417975959295992
18.522327184677124,0.10623925927089636
18.656162977218628,0.14930454361775358
18.772890090942383,0.18036871307795205
18.90510606765747,0.22326509895243155
19.021861791610718,0.2610541803811956
19.156009674072266,0.30206094542861645
19.272396087646484,0.34819388713352745
19.406026601791382,0.38677303535008495
19.52280569076538,0.3958282777771604
19.655595541000366,0.39987996929277214
19.772549629211426,0.4007821626615659
19.904475927352905,0.3773332082558207
20.089357376098633,0.3901070912379895
20.272857666015625,0.3379410603629324
20.4736385345459,0.2755709571417602
20.654491901397705,0.21843486522393224
20.839046239852905,0.13738799968117052
21.022473573684692,0.038671623426332874
21.22214102745056,-0.02987198997632263
21.422526121139526,-0.11645906588502111
21.60440945625305,-0.19857949332696184
21.78911280632019,-0.2778213460976634
21.985675811767578,-0.33343705198151224
22.17255663871765,-0.3729356441123368
22.3560528755188,-0.44608773977411803
22.539255619049072,-0.49681666193209384
22.737932682037354,-0.5236531127687458
22.9223051071167,-0.5485474379895192
23.10535717010498,-0.5590182997464166
23.28947687149048,-0.5372767362553291
23.48819661140442,-0.5065599955476547
23.672212839126587,-0.4287675958742751
23.855440139770508,-0.35464355375830287
24.053049325942993,-0.2903456719714364
24.255555391311646,-0.21953035977064847
24.455407857894897,-0.13576317036760632
24.638857126235962,-0.04435143512717188
24.821585178375244,0.01846341233063189
25.005237340927124,0.08966815805509395
25.20492672920227,0.15648324056255186
25.4043390750885,0.22529354028228338
25.588277578353882,0.2865347539950437
25.772324085235596,0.32045617200565585
25.973055839538574,0.38875380248454927
26.171701431274414,0.452393652341188
26.3553307056427,0.4942996781224269
26.5385320186615,0.5512295049109942
26.74062967300415,0.6040373037467626
26.937944889068604,0.6021901256530411
27.137479543685913,0.6406749918893856
27.32146167755127,0.6881556706558954
27.522095680236816,0.6697938050482815
27.720784664154053,0.6960680801820672
27.921284437179565,0.6938631841856631
28.104906797409058,0.7190217101788926
28.288398027420044,0.6903195627239045
28.48780584335327,0.6645997457109275
28.671351194381714,0.6409114129420819
28.85417866706848,0.5881126406167801
29.040255784988403,0.5109645506356073
29.236475706100464,0.39590002123951185
29.437729597091675,0.3033857921958388
29.620285034179688,0.20681936743269186
29.805089712142944,0.09893467053447697
30.004504203796387,-0.021368879060924523
30.188074111938477,-0.13085811770477382
30.370320081710815,-0.2326124017389664
30.554428100585938,-0.3391011353258807
30.752204656600952,-0.4518643534549051
30.937673807144165,-0.5540075117741009
31.122777938842773,-0.6393816360116372
31.303722858428955,-0.7053797695249474
31.504594326019287,-0.7669257427665931
31.687974214553833,-0.868866367000795
31.888222217559814,-0.8756602168436415
32.08635973930359,-0.8365016627976964
32.272013664245605,-0.7639349033655768
32.471396923065186,-0.690242080048671
32.671202182769775,-0.6080023320014749
32.85452961921692,-0.5359657611662337
33.03731608390808,-0.44197532626782676
33.23767137527466,-0.3625784861184391
33.437349796295166,-0.2735756705387982
33.6204354763031,-0.19624524531605428
33.80485725402832,-0.14080056338191965
34.004356384277344,-0.06151213922408279
34.18742322921753,0.016499433949844766
34.369728088378906,0.0945694736441093
34.55413770675659,0.15019901711946962
34.75458240509033,0.19738117955789256
34.93838906288147,0.228620974301901
35.12252640724182,0.2899924450200049
35.30478072166443,0.34656761586561396
35.50333619117737,0.38278723524519276
35.686681032180786,0.4516222977793786
35.87096619606018,0.48988662452446946
36.05377197265625,0.5540363389274658
36.253456115722656,0.5939111211603925
36.45262265205383,0.6220530221509505
36.6534640789032,0.6377873413992797
36.837207555770874,0.6202363491518175
37.03700590133667,0.5913027769656992
37.23700404167175,0.578601686413656
37.43725347518921,0.572002894771269
37.68553113937378,0.5624614766972236
37.871259689331055,0.5593273723854029
38.05358934402466,0.5562729910437497
38.253464698791504,0.5476806787964285
38.453497648239136,0.5480909824540567
38.63648700714111,0.5494323503775302
38.8203239440918,0.5725106035811309
39.02008318901062,0.5644565485569681
39.203413248062134,0.5723756085173741
39.386862993240356,0.5775223784577868
39.56968021392822,0.5907429356724874
39.76939415931702,0.5951901677313985
39.95213317871094,0.5965049755055721
40.135595083236694,0.6203234183615668
40.320164918899536,0.624771774163403
40.52026915550232,0.6380609401702864
40.70279145240784,0.6585991046509605
40.88668084144592,0.6618663888791473
41.069496870040894,0.6607243250046415
41.25449252128601,0.6128326530812125
41.453704833984375,0.6011444928015667
41.635847330093384,0.5665953193276184
41.81954216957092,0.5528535311783327
42.01861572265625,0.5197422467033967
42.20262432098389,0.49126330820911546
42.38621258735657,0.46107664739926985
42.56827640533447,0.43991982841814
42.75538873672485,0.3839875277193652
42.95353722572327,0.3298048042421199
43.13818097114563,0.27988014870805794
43.319960594177246,0.23657796779493728
43.51967930793762,0.17242497303534693
43.70251536369324,0.12394763602491578
43.88613271713257,0.17861141682557213
44.0705304145813,0.2064366899712736
44.270094871520996,0.22400759307750281
44.452802658081055,0.24771963931299515
44.63630652427673,0.2596018065893099
44.81750679016113,0.2724445360411827
45.01961660385132,0.28179737742551086
45.2193386554718,0.2763956265873656
45.40218734741211,0.24016299089843984
45.586313247680664,0.1618118744403868
45.78578495979309,0.11532957894495036
45.96951723098755,0.0418971320259559
46.156994104385376,-0.025871167482544373
46.352734088897705,-0.102793440319337
46.55273628234863,-0.173123814051639
46.75063347816467,-0.25650914431689653
46.952244997024536,-0.2739236597217397
47.135348320007324,-0.348763540235031
47.319509506225586,-0.408638973975788
47.51875567436218,-0.4509855535250922
47.70357942581177,-0.4927577366576225
47.88525342941284,-0.5436966209254263
48.06927180290222,-0.549449049708431
48.26852560043335,-0.5419964325260778
48.46928882598877,-0.5091975747877419
48.652183294296265,-0.4734910729950858
48.83549380302429,-0.4288814888322976
49.035441637039185,-0.3775819380574693
49.21884346008301,-0.3219778128406785
49.402037143707275,-0.3064757874480325
49.585246324539185,-0.24204348473169005
49.78543567657471,-0.1867702275446972
49.96831297874451,-0.1389639774944369
50.15179228782654,-0.21225225357559988
50.335164308547974,-0.30915470980165105
50.53543305397034,-0.37077404305126516
50.71829962730408,-0.42442367313995905
50.90049648284912,-0.4744128544347427
51.08501386642456,-0.5201751550456276
51.285600662231445,-0.5662961356398665
51.4687135219574,-0.6271910952337615
51.65239858627319,-0.6531606252711911
51.8354434967041,-0.6303144860976309
52.03446316719055,-0.5838738995324634
52.21801686286926,-0.5375696741654392
52.401540756225586,-0.48009233511530686
52.58503603935242,-0.4042854865425565
52.78516888618469,-0.34374942079011345
52.96751856803894,-0.28874956125269535
53.15204167366028,-0.2270826567219638
53.334123849868774,-0.15806454066621295
53.53495144844055,-0.06670370852266762
53.73627424240112,-0.013881221573781195
53.91849946975708,0.03251648722714527
54.10093116760254,0.08887567786256785
54.3015820980072,0.13983735800952124
54.48449969291687,0.17332814324870743
54.668184757232666,0.20855471922350605
54.85363698005676,0.25292112109655057
55.05131816864014,0.28991775912914025
55.23401951789856,0.32126518683147504
55.41849899291992,0.3438864241836026
55.60168409347534,0.3862046316523179
55.80164670944214,0.384641792076685
55.98485565185547,0.41582256706700066
56.168872117996216,0.4292688603139103
56.41819500923157,0.2931603263996642
56.60171127319336,0.16737320909169462
56.80154037475586,0.042781432175614933
56.984740018844604,-0.0523843554883629
57.16793704032898,-0.11331327106888828
57.35148024559021,-0.13056463971836496
57.550957441329956,-0.11271623082055099
57.73544383049011,-0.11533017286088958
57.91792345046997,-0.1045440686895622
58.09858560562134,-0.07813192704167927
58.30017566680908,-0.057285519930437026
58.484429359436035,-0.023400080447541213
58.66722130775452,0.0012385148028493317
58.85078811645508,0.04936209974446639
59.051493406295776,0.08755536721306237
59.23400688171387,0.12279201202156548
59.41763162612915,0.15017158527301278
59.60157608985901,0.18119442822641138
59.80072474479675,0.2544566730434801
60.000606060028076,0.2658317120806357
60.18173956871033,0.279652199908645
60.36751627922058,0.3091744951786504
60.56710624694824,0.32288703451168627
60.75248742103577,0.3151755272715687
60.93413066864014,0.3304240122992531
61.11712598800659,0.32876099997691305
61.31704139709473,0.31777977402475166
61.50094938278198,0.28187120935584614
61.6839120388031,0.23027194446510238
61.88311195373535,0.16011396345185056
62.083656311035156,0.10713846980889566
62.283552169799805,0.022321173218124546
62.48372793197632,-0.06475859837658535
62.735594511032104,-0.005025328544646421
62.91733407974243,0.0485639363690192
63.1006498336792,0.08706153066622876
63.29981088638306,0.13566485766228295
63.500136375427246,0.18183082185220942
63.683520793914795,0.21566974668149524
63.86686730384827,0.2732108496220933
64.06710028648376,0.308944248167073
64.24981141090393,0.34442605607650684
64.43335366249084,0.37329906468969387
64.6165943145752,0.3868207691668782
64.81688451766968,0.39427622254611927
65.00019931793213,0.3894363994799877
65.18351554870605,0.404894733191816
65.36636281013489,0.40460663695364135
65.56688165664673,0.3932677182498346
65.75030517578125,0.3697114805721831
65.93307304382324,0.31304899147835175
66.1164345741272,0.23810914160847185
66.31538534164429,0.15904201131652979
66.49957275390625,0.07098560670811432
66.68145227432251,-0.007775101091398312
66.86673212051392,-0.07726427658964155
67.06605505943298,-0.15308179686425138
67.25029253959656,-0.21975169561258007
67.43185806274414,-0.28612723106829374
67.61641883850098,-0.3572915604716074
67.8156750202179,-0.41909715016628435
68.01636147499084,-0.4743209417415773
68.19947576522827,-0.5238442509610316
68.38371062278748,-0.5509457958565402
68.5828058719635,-0.5308027331536468
68.76483988761902,-0.5035517334397941
68.94969081878662,-0.46249056805855404
69.19943380355835,-0.5095423966936257
69.38355588912964,-0.5287551628215698
69.58240032196045,-0.5475736140399813
69.76575255393982,-0.5591659641854889
69.94936394691467,-0.5740021050702248
70.13520622253418,-0.5699348521057173
70.33576989173889,-0.55933714488273
70.51510429382324,-0.5144201856675656
70.69994735717773,-0.46170136496121794
70.88308382034302,-0.41841020165709114
71.08197450637817,-0.3627645620806306
71.26644110679626,-0.297954327033897
71.44910168647766,-0.2574876216979586
71.63271379470825,-0.19226050658405752
71.83258581161499,-0.1311689051132751
72.01564502716064,-0.08846449930790663
72.19937324523926,-0.04029330813393364
72.38328456878662,0.012568265056396188
72.58087849617004,0.0310241359688357
72.76530075073242,0.08856457362811873
72.9485650062561,0.1361614767452085
73.13365626335144,0.18334655877261674
73.33219003677368,0.22583993955529502
73.51536655426025,0.2644199014973876
73.69879031181335,0.34500387631841756
73.88268804550171,0.36840246759453377
74.08239364624023,0.4116410414173706
74.26554298400879,0.4482476822070459
74.44875383377075,0.4807988157686936
74.63103866577148,0.5239826298887443
74.83216333389282,0.5347627674678321
75.01520109176636,0.5830458829638792
75.19899344444275,0.6389196444919009
75.38307571411133,0.657827363595625
75.63268947601318,0.6614471844930336
75.83210301399231,0.6616292891389448
76.01527094841003,0.6560240119282271
76.19876956939697,0.6603341163023068
76.38228011131287,0.655904626424403
76.58191585540771,0.6462482012964795
76.7641978263855,0.6481599121546477
76.94734978675842,0.6228312241497096
77.13449764251709,0.6165815722150559
77.33202123641968,0.6032951624686609
77.53232049942017,0.5879733082606095
77.71457862854004,0.5783679766703964
77.89872980117798,0.5673643066048402
78.09866094589233,0.5623989106591778
78.28184866905212,0.5391519155802255
78.46466493606567,0.47769304563212045
78.64845943450928,0.4250621963732734
78.8479368686676,0.36716024307301504
79.02969169616699,0.3224704491473016
79.21152091026306,0.23170463569843877
79.39735722541809,0.19024618583830713
79.60013318061829,0.1369818730024419
79.77922892570496,0.07533319689843607
79.9648904800415,0.014291678474924387
80.14767098426819,-0.033017109019038135
80.3450767993927,-0.08055375865555416
80.52862477302551,-0.11867407618700887
80.71475172042847,-0.13236741455354872
80.89780020713806,-0.12961720630344586
81.09815168380737,-0.1162493897093579
81.28134608268738,-0.09008669205845779
81.46162056922913,-0.04551789034333512
81.64720320701599,-0.022073052625470678
81.89776849746704,-0.007322531659244477
82.09774518013,0.016207827137891713
82.28136038780212,0.048393053393861046
82.46472883224487,0.07227897840866067
82.66099286079407,0.09540246003712793
82.86270070075989,0.11244412796871324
83.04766583442688,0.16061972465735525
83.22746729850769,0.17499859726069628
83.41464614868164,0.180326781182632
83.61477255821228,0.202638643810512
83.8145477771759,0.21511944631689195
84.01031613349915,0.21252726506944752
84.19796466827393,0.21916198358283065
84.38175511360168,0.22225159394023528
84.58098196983337,0.2145360551166967
84.78111743927002,0.21912902391459171
84.96387362480164,0.2505071257933865
85.14687371253967,0.26776136986845067
85.35014152526855,0.2905144754664897
85.54738926887512,0.29990290027996563
85.73093557357788,0.309387055230335
85.9148690700531,0.30676042584055263
86.11415839195251,0.32274660269913164
86.29784417152405,0.3309998686173078
86.47933197021484,0.30731979009188726
86.66373944282532,0.31578197717605183
86.86381220817566,0.32126540694877415
87.04728055000305,0.32642118568638223
87.22997713088989,0.34534980795768605
87.41310739517212,0.3357220849213402
87.61373519897461,0.3697544366617571
87.79745960235596,0.3740649752348805
87.98068690299988,0.38020052402371074
88.23023676872253,0.393001122894662
88.41378831863403,0.39542707543345323
88.61384177207947,0.40256805769900283
88.79703879356384,0.3882884187189985
88.9804573059082,0.38807446242477245
89.16338276863098,0.3803138660454477
89.36346554756165,0.364416385101867
89.54693555831909,0.35886077093704166
89.73201537132263,0.362620650334022
89.91443371772766,0.3585791921893631
90.11240196228027,0.3467666189714741
90.29739046096802,0.33112653344709253
90.48014497756958,0.33264430923935784
90.66319966316223,0.33805228567755163
90.8633861541748,0.338604538053424
91.04710578918457,0.3365345858892798
91.22993731498718,0.3061959293013869
91.41493463516235,0.32376412526139137
91.61392116546631,0.32770716508239106
91.79699850082397,0.3194352595008416
91.98033261299133,0.3206779975147946
92.17671418190002,0.3233269586076821
92.37890267372131,0.3239262858817925
92.57906246185303,0.31916420349568825
92.78090000152588,0.3194669699747644
92.96273827552795,0.32627351980463865
93.14326286315918,0.32607473562721917
93.3463065624237,0.31387688830067134
93.54669761657715,0.31579961908993426
93.72993087768555,0.3496356933186699
93.91160345077515,0.33925499279840193
94.1132583618164,0.3342196144579592
94.2965760231018,0.3399146815542422
94.54594874382019,0.3407706836212498
94.73145532608032,0.3383994705935202
94.9142255783081,0.33822673391350944
95.11322379112244,0.3311057079129532
95.29565858840942,0.33423811365397177
95.47937083244324,0.3462139942683164
95.66309905052185,0.3551097953763643
95.86319088935852,0.3637692597073724
96.0633065700531,0.37855983689479433
96.24565100669861,0.362538295801591
96.42972874641418,0.3756432365792095
96.62837338447571,0.38743173627137995
96.81319952011108,0.39604652734471035
96.9964919090271,0.41212278301627014
97.17936205863953,0.42139033999359016
97.37898349761963,0.432397601441926
97.56239604949951,0.41842004923513343
97.74583435058594,0.41729967995605044
97.92894983291626,0.4160344568014499
98.13130784034729,0.41899837575776333
98.31282901763916,0.41623287699565
98.49566006660461,0.40940673577969205
98.67935085296631,0.38922989738179053
98.87878584861755,0.3866128085663599
99.07925224304199,0.37907577442085905
99.26293754577637,0.37842734449917426
99.44555258750916,0.3721633976783931
99.6444206237793,0.36598958753454885
99.84581661224365,0.3593021678843791
100.04503440856934,0.3426232813554784
100.22927451133728,0.3493841762533496
100.40969395637512,0.3388685879773483
100.61242175102234,0.3443470383324255
100.79567503929138,0.3442855442722462
101.045645236969,0.34671787495809747
101.22605466842651,0.3521531335605283
101.41247463226318,0.3530457280461614
101.61218047142029,0.35260346918919294
101.79555535316467,0.35501180675708965
101.97925519943237,0.3567914743844666
102.1619873046875,0.3734846958532193
102.3622465133667,0.38334828607758537
102.56187605857849,0.39076174970858524
102.74601578712463,0.42263906149464436
102.92854905128479,0.43101042303182213
103.13041853904724,0.4365578207732498
103.31228613853455,0.43780478078477925
103.4951560497284,0.4397293368479623
103.69502854347229,0.43844204990930363
103.89627194404602,0.4405203025150998
104.07685470581055,0.43012417822797083
104.26236128807068,0.425672873317509
104.44565153121948,0.426718018430736
104.64522576332092,0.4150755325398734
104.82860493659973,0.4170456442647091
105.01174712181091,0.4170116346251517
105.19537448883057,0.42403991786800393
105.39595317840576,0.44027769792989774
105.57562780380249,0.4270211215834505
105.76204776763916,0.4212258668015546
105.94562292098999,0.4070371953832438
106.14439082145691,0.3935439438030873
106.3279926776886,0.38280761915434636
106.51129841804504,0.40398809731121255
106.69469499588013,0.39922102642081675
106.89507055282593,0.4001904259580064
107.07807159423828,0.41277773992270866
107.3277838230133,0.39749772546076395
107.51120257377625,0.42793355883828416
107.69461607933044,0.4311082892853119
107.89475297927856,0.42242084417368897
108.07721638679504,0.42483672490327684
108.26169681549072,0.4403485613501238
108.44449257850647,0.45768036100013393
108.6446042060852,0.4833965355077206
108.84462404251099,0.45536373282831927
109.02791213989258,0.4751470738180039
109.22765874862671,0.4937078828451869
109.41176199913025,0.5018167249858486
109.6115083694458,0.5024743092995225
109.81145811080933,0.5200453143202306
109.99460291862488,0.5417013551985249
110.17791199684143,0.5508645750638662
110.3778440952301,0.5336400658317295
110.57889771461487,0.5246331912579238
110.75910639762878,0.503986096726737
110.94497632980347,0.4872741417516978
111.14380979537964,0.4743989465202899
111.34443807601929,0.4321111369366026
111.52785396575928,0.4042244694836271
111.71117186546326,0.39519826314874296
111.91122269630432,0.383327390283187
112.09433102607727,0.37659124102992425
112.27786779403687,0.36176826866880635
112.4616231918335,0.34955598309689184
112.66237902641296,0.36044220530179216
112.84312176704407,0.34923334006369533
113.02710318565369,0.3460607073197617
113.21066403388977,0.3562630463189853
113.41088557243347,0.3607881349139913
113.66007423400879,0.345410174245083
113.8447151184082,0.3543063523647618
114.0274875164032,0.3807393090619275
114.21002507209778,0.43962684722745016
114.41045069694519,0.452906967549845
114.59381651878357,0.455444015978592
114.77665424346924,0.47526870533269
114.96029663085938,0.49981170488514787
115.16010785102844,0.5235735370130736
115.34388589859009,0.5481472325741419
115.52652955055237,0.5647771824270396
115.71142792701721,0.5721268915491773
115.90898442268372,0.5760166986368593
116.09453535079956,0.5767366189367933
116.27721214294434,0.5763080833366577
116.46105432510376,0.5526055180707694
116.66054940223694,0.5549347494198428
116.84357786178589,0.5436272372540626
117.02717113494873,0.526575640267932
117.21017527580261,0.52002975321552
117.41025233268738,0.5145447916066773
117.59281778335571,0.5135189077042193
117.77303767204285,0.5065902442935579
117.9617269039154,0.5083027009782191
118.1602087020874,0.49377027902859105
118.34366345405579,0.495112823814474
118.52683901786804,0.4962785576932988
118.71066355705261,0.485508806138942
118.90979218482971,0.4833356085598247
119.09288144111633,0.48325544002829596
119.2763888835907,0.49124916801517227
119.45997738838196,0.5049763598455691
119.6597352027893,0.5039173524981833
119.92665505409241,0.5043825440953018
120.10940170288086,0.5151535854464591
120.29345440864563,0.5105171903864626
120.4768385887146,0.5210072001559461
120.67531681060791,0.5306971320257217
120.85969185829163,0.5467519615392759
121.041433095932,0.5455854866076841
121.22626996040344,0.5825496601689697
121.42646932601929,0.5930110989155725
121.60943007469177,0.5997255637639812
121.79317879676819,0.6174659502010472
121.9769639968872,0.624692374877507
122.17574858665466,0.6336239095209898
