elapsed_time_s,pca_value
0.1,0.0
0.2,0.006476802278680705
0.3,0.021066644685846438
0.4,0.02755170477988698
0.5,0.04404665484235715
0.6,0.05648311797448566
0.7,0.0723018137725165
0.8,0.10690104522127677
0.9,0.1926246047291153
1.0,0.2342192432583708
1.1,0.2885926904763405
1.2,0.33831055472575944
1.3,0.39404934329490615
1.4,0.4397700442989537
1.5,0.4877685386733771
1.6,0.5283837836297318
1.7,0.5501111826830011
1.8,0.5706831599910637
1.9,0.5894790116756824
2.0,0.6086065210764624
2.1,0.6246634709593528
2.2,0.6385302786428377
2.3,0.6445465249609937
2.4,0.6527513285288499
2.5,0.6584632689692349
2.6,0.665422807846992
2.7,0.6613974095007771
2.8,0.6589319601082869
2.9,0.6526879268576014
3.0,0.6499491716663865
3.1,0.6494790019577081
3.2,0.6448275742030403
3.3,0.6387849358542632
3.4,0.6306044968988622
3.5,0.6251680071407997
3.6,0.6221357509347527
3.7,0.6161787675227302
3.8,0.6038310084258601
3.9,0.5973414129245338
4.0,0.5880369325005271
4.1,0.5793080058083913
4.2,0.5747541224279465
4.3,0.5701968275978235
4.4,0.5603548761210639
4.5,0.5522061719212972
4.6,0.5435120799462676
4.7,0.5335649621513893
4.8,0.5282192085922575
4.9,0.5204604501537468
5.0,0.5092002699187503
5.1,0.4983378790494246
5.2,0.48889428264724155
