elapsed_time_s,pca_value
0.1,0.0
0.2,0.006780812783120905
0.3,0.019824606722599468
0.4,0.04166851036076778
0.5,0.040604282666826245
0.6,0.052531340855528144
0.7,0.05753618316887667
0.8,0.09760567727402196
0.9,0.1190316721721119
1.0,0.15855054757703327
1.1,0.19853374961732806
1.2,0.2083631014692847
1.3,0.22481651845843698
1.4,0.24285660752329977
1.5,0.24456448125894206
1.6,0.25037714543453893
1.7,0.2539171411158145
1.8,0.2594839807127185
1.9,0.2654862955150667
2.0,0.26820120437453493
2.1,0.2662760930316116
2.2,0.26827550859385185
2.3,0.2663956917826244
2.4,0.26265976622532206
2.5,0.25877284835741915
2.6,0.2572527058212064
2.7,0.2540572282721285
2.8,0.25464164339152995
2.9,0.2510434840188638
3.0,0.2531543686407009
3.1,0.24968237621447628
3.2,0.24760002511679036
3.3,0.24525636289232544
3.4,0.24200550857656283
3.5,0.2404928214340801
3.6,0.2408702239915007
3.7,0.2379012171614301
3.8,0.2379648320751942
3.9,0.23775299577520187
4.0,0.24038275015298008
4.1,0.24134066526329057
4.2,0.24301315018946804
4.3,0.24183178276809328
4.4,0.24477355699312886
4.5,0.2407219476474895
4.6,0.23514417858239653
4.7,0.23013193939539303
4.8,0.22495523090394604
4.9,0.2211641853042688
5.0,0.21893586392633235
5.1,0.21355869827089513
5.2,0.21132132231447054
5.3,0.20673754262347058
5.4,0.20268602841504765
5.5,0.20162989383448393
5.6,0.1968484541918862
5.7,0.1955078652003018
5.8,0.1913022527198026
5.9,0.19011563096725145
6.0,0.1872423299076653
6.1,0.18083567475454615
6.2,0.1760339001462811
6.3,0.17450272682165333
6.4,0.1755713762768425
6.5,0.17577395763285486
6.6,0.17804785468727322
6.7,0.18018088655289147
6.8,0.18018431670076215
6.9,0.18078337134342393
7.0,0.18002938041082164
7.1,0.18132668798547225
7.2,0.18653231535557105
7.3,0.1939655846446125
7.4,0.19816616217254351
7.5,0.2069885853591999
7.6,0.2148439022957049
7.7,0.21931572561887133
7.8,0.22389711899313833
7.9,0.23098498630722167
8.0,0.2399954933808418
8.1,0.2402351293368687
8.2,0.23445040572818826
8.3,0.23024918533531166
8.4,0.22570211074883326
8.5,0.22145772640866518
8.6,0.21952339667833307
8.7,0.217097862893135
8.8,0.21416548665300741
8.9,0.21105522156965473
12.0,0.20818503573576047
12.1,0.20503615984307133
12.2,0.2009886285525408
12.3,0.19617529824113059
12.4,0.19423439975681536
12.5,0.19049913128397974
12.6,0.18953758911318175
12.7,0.18538959709100425
